"Guhaa, The Cave Kitchen ","Steaks, Quick Bites",Dhanmondi,http://harriken.com/restaurants/guhaa-the-cave-kitchen-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2440_1_V9QFcdO3.jpg,4.5,,"Rangs K.B. Square (9th Floor), House 736, Road 9/A, Satmasjid Road, Dhaka 1209"
Tasty Tibet ,Momos,Dhanmondi,http://harriken.com/restaurants/tasty-tibet-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018012903011125828Q5BL.jpg,0.0,8801713190042,"House 39/B, Road 27, Dhanmodi, Dhaka 1205"
Fish & Co. ,"Fish and Chips, Seafood",Dhanmondi,http://harriken.com/restaurants/fish-co-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/10/2017102903101222802RD2D.jpg,4.3,,"Nilu Square (Ground Floor), House 75, Road 5/A, Satmasjid Road, Dhaka 1209"
Krispy Kreme ,"Coffee, Doughnuts, Iced Drinks",Dhanmondi,http://harriken.com/restaurants/krispy-kreme-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/03/2017033107033218885DOK4.png,4.2,,"Rangs Nilu Square (Ground Floor), House 75, Road 5A, Satmasjid Road, Dhaka 1209"
Flavour's Music Cafe ,"Mexican, Quick Bites, Asian Fusion",Dhanmondi,http://harriken.com/restaurants/flavours-music-cafe-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2044_1_GaZctKj8.jpg,0.0,,"Rangs KB Square (6th Floor), 736 Satmasjid Road, Dhaka 1209"
Sultan's Dine ,Biryani,Dhanmondi,http://harriken.com/restaurants/sultans-dine-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/07/2018070204075022802IUW5.jpg,4.4,8801775003218,"Green Akshay Plaza, 146/G (old), 59 (new), Satmasjid Road, Dhanmondi, Dhaka 1209"
Spark Cafe ,"Pastas, Pizzas, Set Menus",Dhanmondi,http://harriken.com/restaurants/spark-cafe-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/12/2017120612124325828RHW9.jpg,5.0,,"Rangs KB Square (11th Floor), 736 Satmasjid Road, Dhaka 1209"
Baburchi Restaurant ,"Indian, Thai, Kebabs, Biryani, Chinese",Dhanmondi,http://harriken.com/restaurants/baburchi-restaurant-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/2017111104110122802UIAU.jpg,0.0,,"House 55/A, Road 4/A, Dhanmondi, Dhaka 1205"
Rana Foods ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/rana-foods-jigatala-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801678690610,"25/1 Jigatala, Dhanmodi, Dhaka 1209"
Coffeelicious Coffee ,"Burgers, Coffee, Pastas, Pizzas, Sandwiches",Dhanmondi,http://harriken.com/restaurants/coffeelicious-coffee-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/04/201804111104122280295RJ.jpg,4.1,,"Rangs KB Square (10th Floor), 736 Satmasjid Road, Dhanmondi, Dhaka 1209"
Midnight Sun 1 ,"Chinese, Soups, Thai",Dhanmondi,http://harriken.com/restaurants/midnight-sun-1-lalmatia-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017_1_TRhxoCZU.jpg,4.5,,"1 Asad Gate, Mirpur Road, Dhaka 1207"
Sausly's ,"Sandwiches, Quick Bites",Dhanmondi,http://harriken.com/restaurants/sauslys-sobhanbag-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2865_1_UYW5scRi.jpg,0.0,,"Shop G6&G7, Hussain Plaza, House 1, Road 15, Mirpur Road, Sobhanbag, Dhanmondi, Dhaka 1209"
Yumient ,Burgers,Dhanmondi,http://harriken.com/restaurants/yumient-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/12/2017122411123126612DWUR.jpg,0.0,8801777669911,"60, Keari Crescent Tower (Level 05), Satmasjid Road, Dhanmondi, Dhaka 1209"
Cafe Nirvan ,"Coffee, Iced Drinks, Quick Bites",Dhanmondi,http://harriken.com/restaurants/cafe-nirvan-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.2,,"House 65, Road 8A, Dhanmondi, Dhaka 1209"
Laham ,"Fried Chicken, Shakes, Fries, Wedges",Dhanmondi,http://harriken.com/restaurants/laham-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/12/20171213121219258289LWG.jpg,0.0,,"Road 13, Dhanmondi, Dhaka 1209"
La Vie Sky Diner ,"Thai, Kebabs, Set Menus",Dhanmondi,http://harriken.com/restaurants/la-vie-sky-diner-dhanmondi-2-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/02/2018021312020925828HI2H.jpg,4.3,,"Ahmed and Kazi Tower (Level 13), House 35, Road 2, Dhanmondi, Dhaka 1205"
Pizza Hut ,"Pizzas, Pastas",Dhanmondi,http://harriken.com/restaurants/pizza-hut-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/07/2017072602071418885Z1O9.png,4.2,,"1st Floor, 54 Satmasjid Road, Dhaka 1209"
Decent Pastry Shop ,"Quick Bites, Cakes, Pastries",Dhanmondi,http://harriken.com/restaurants/decent-pastry-shop-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"House 99 (Ground Floor), Road 11/A, Satmasjid Road, Dhanmondi, Dhaka 1209"
Muslim Sweets & Bakery ,Mishti,Dhanmondi,http://harriken.com/restaurants/muslim-sweets-bakery-jigatala-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.4,8801814222353,"Haque Mansion, 21/1 Jigatala, Dhanmodi, Dhaka 1209"
Pizza On Time ,Pizzas,Dhanmondi,http://harriken.com/restaurants/pizza-on-time-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/02/2018022203022825828TACU.png,0.0,8801729244267,"House 36, Road 3, Dhanmondi, Dhaka 1209"
Kaisar Sweets & Confectionery ,Mishti,Dhanmondi,http://harriken.com/restaurants/kaisar-sweets-confectionery-jigatala-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.7,8801928093121,"Johur Ali Mansion, 25/3 Jigatala, Dhanmondi, Dhaka 1209"
Paprika ,"Grill, Asian Fusion, Chinese, Seafood",Dhanmondi,http://harriken.com/restaurants/paprika-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/2017111103113222802IXDK.jpg,4.5,,"House 55, Road 4/A, Dhanmondi, Dhaka 1209"
Kabab Bari ,Kebabs,Dhanmondi,http://harriken.com/restaurants/kabab-bari-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801787700729,"1 Rabindro Sorobor, Road 8/A, Dhanmondi Lake, Dhaka 1209"
Sausly's ,"Sandwiches, Quick Bites",Dhanmondi,http://harriken.com/restaurants/sauslys-sobhanbag-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2865_1_UYW5scRi.jpg,0.0,,"Shop G6&G7, Hussain Plaza, House 1, Road 15, Mirpur Road, Sobhanbag, Dhanmondi, Dhaka 1209"
Tasty Tibet ,Momos,Dhanmondi,http://harriken.com/restaurants/tasty-tibet-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018012903011125828Q5BL.jpg,0.0,8801713190042,"House 39/B, Road 27, Dhanmodi, Dhaka 1205"
Juice Bar & Fast Food ,"Quick Bites, Fresh Juices",Dhanmondi,http://harriken.com/restaurants/juice-bar-fast-food-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"Shop 5, Road 7/A, Rabindra Sorobor, Dhanmondi Lake, Dhaka 1205"
Cilantro ,"Mediterranean, Fusion, Latin",Dhanmondi,http://harriken.com/restaurants/cilantro-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/10/2017100809103522802X2NB.jpg,4.3,,"49 Satmasjid Road, Dhanmondi, Dhaka 1209"
Santoor ,Indian,Dhanmondi,http://harriken.com/restaurants/santoor-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2023_1_wRTuqELV.jpg,4.4,8801937144419,"House 2, Road 32, Dhanmondi, Dhaka 1209"
Vampire Cafe ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/vampire-cafe-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2439_1_CrjkJFqO.jpg,4.0,880161101165,"Rangs KB Square (2nd Floor), 736 Satmasjid Road, Dhaka 1209"
Harvest Home ,Coffee,Dhanmondi,http://harriken.com/restaurants/harvest-home-shimanto-square-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801951352290,"2nd Floor, Shimanto Square, Dhanmondi, Dhaka 1205"
Perk N Smirk ,"BBQ, Burgers, Grill, Set Menus",Dhanmondi,http://harriken.com/restaurants/perk-n-smirk-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018010904013325828WVZA.jpg,0.0,,"Keari Crescent Tower (Level 06), Satmasjid Road, Dhanmondi, Dhaka 1209"
Absolute BBQ ,"BBQ, Buffet, Grill, Kebabs, Multi Cuisine",Dhanmondi,http://harriken.com/restaurants/absolute-bbq-bd-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/2017110308113122802ZZWY.jpg,4.6,,"Ahmed and Kazi Tower (Level 7), House 35, Road 2, Dhanmondi, Dhaka 1205"
Al-Amar Lebanese Cuisine ,Lebanese,Dhanmondi,http://harriken.com/restaurants/al-amar-lebanese-cuisine-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017022609021513618UF7Y.jpg,4.0,8801745563819,"Rangs Nasim Square (4th Floor), House 275/D, Road 27 (Old) 16 (New), Dhanmondi, Dhaka 1209"
Rana Foods ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/rana-foods-jigatala-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801678690610,"25/1 Jigatala, Dhanmodi, Dhaka 1209"
Sbarro ,Pizzas,Dhanmondi,http://harriken.com/restaurants/sbarro-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018012902012122802T6IM.jpg,0.0,,"Rupayan ZR Plaza (1st Floor), 46 Satmasjid Road, Dhanmondi, Dhaka 1209"
Cafe Marilyn Monroe ,"Burgers, Cupcakes, Ice Cream",Dhanmondi,http://harriken.com/restaurants/cafe-marilyn-monroe-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/20171123011141258284CBP.jpg,4.2,,"keari crecent tower, Level 11, Shatmosjid Road, Dhanmondi, Dhaka 1209"
Fija Fast Food ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/fija-fast-food-kalabagan-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801711352836,"119 Kalabagan, Dhaka 1209"
Laham ,"Fried Chicken, Shakes, Fries, Wedges",Dhanmondi,http://harriken.com/restaurants/laham-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/12/20171213121219258289LWG.jpg,0.0,,"Road 13, Dhanmondi, Dhaka 1209"
Fajitas ,"Mexican, Sandwiches",Dhanmondi,http://harriken.com/restaurants/fajitas-shimanto-square-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.5,,"Shop 111, Shimanto Square, Dhanmondi, Dhaka 1205"
Ulta Voot ,Thai,Dhanmondi,http://harriken.com/restaurants/ulta-voot-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017022707021013618N3V2.png,4.0,88029667737,"House 36, Road 2, Dhanmondi R/A, Dhaka 1205"
Bikrampur Mistanna Bhandar ,Mishti,Dhanmondi,http://harriken.com/restaurants/bikrampur-mistanna-bhandar-jigatala-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/829_1_zQOLZaaS.jpg,0.0,8801914227272,"Haque Mansion, 21/1 Jigatala, Dhanmondi, Dhaka 1209"
Muslim Biriyani Ghar ,Biryani,Dhanmondi,http://harriken.com/restaurants/muslim-biriyani-ghar-lalmatia-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801746831451,"5-6 Asadgate, Lalmatia, Dhaka 1207"
Let's Meat Up ,"Burgers, Quick Bites",Dhanmondi,http://harriken.com/restaurants/lets-meat-up-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.1,,"Road 30 (Old), 13 (New), Dhanmondi, Dhaka 1205"
Jing Ling Chinese Restaurant ,Chinese,Dhanmondi,http://harriken.com/restaurants/jing-ling-chinese-restaurant-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/2017111104110822802JOQR.jpg,4.5,8801756322983,"House 149/1, Road 4/A, Dhanmondi, Dhaka 1205"
The Mirror ,"Burgers, Pastas, Pizzas, Multi Cuisine",Dhanmondi,http://harriken.com/restaurants/the-mirror-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/10/20171009051038227557XBV.jpg,4.6,,"House 39/A, Dhanmondi 8, Dhaka 1209"
Pana's Panini ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/panas-panini-shimanto-square-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2441_1_ey3dHeRJ.jpg,0.0,8801913213949,"Shimanto Square, Dhanmondi, Dhaka 1205"
Master Bite ,"Burgers, Pizzas",Dhanmondi,http://harriken.com/restaurants/master-bite-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/10/2017101512102322755FFC9.jpg,4.4,,"60 Satmosjid Road,  Keari Crescent (7th Floor), Road 2/A, Zigatola Bus Stand ,Dhanmondi, Dhaka1205"
Storm in a Cup ,"Coffee, Shakes, Burgers",Dhanmondi,http://harriken.com/restaurants/storm-in-a-cup-dhanmondi-2-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/12/2017121006122521109XYWL.jpg,4.3,,"House 1 (5th Floor), Plot 28/A, Road 2, Dhanmondi, Dhaka 1205"
Panshee ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/panshee-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017022707025613618UT6Z.jpg,4.3,8801552491954,"Road 10, Sector 5, Dhanmondi, Dhaka 1205"
Domino's Pizza ,Pizzas,Dhanmondi,http://harriken.com/restaurants/dominos-pizza-dhanmondi-2-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2019/03/2019030706034122802YYCO.jpg,4.5,8809612216656,"Rangs Fortune Square (Ground and 1st Floors), Plot 32, Road 2, Dhanmondi, Dhaka 1205"
Drinkit ,"Coffee, Iced Drinks, Fresh Juices",Dhanmondi,http://harriken.com/restaurants/drinkit-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.3,,"Momotaz Plaza (Ground Floor), House 7, Road 4, Dhanmondi, Dhaka 1205"
Baishakhi Hotel ,"Biryani, Kebabs",Dhanmondi,http://harriken.com/restaurants/baishakhi-hotel-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"House 119, Road 9/A, Shankar, Dhanmondi, Dhaka 1209"
Fija Fast Food ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/fija-fast-food-kalabagan-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801711352836,"119 Kalabagan, Dhaka 1209"
Olympia Palace ,"Indian, Thai, Cantonese",Dhanmondi,http://harriken.com/restaurants/olympia-palace-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.6,,"748 Satmasjid Road, Dhaka 1209"
Mazeda Food Corner ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/mazeda-food-corner-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,8801711122246,"Nijam Shankar Plaza, (Ground Floor), Satmasjid Road, Dhaka 1209"
Rosh Mishti ,Mishti,Dhanmondi,http://harriken.com/restaurants/rosh-mishti-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,880258152341,"House 18, Road 27 (Old) 16 (New), Dhanmondi, Dhaka 1209"
Pana's Panini ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/panas-panini-shimanto-square-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2441_1_ey3dHeRJ.jpg,0.0,8801913213949,"Shimanto Square, Dhanmondi, Dhaka 1205"
Fakruddin Biriyani And Kebab ,"Biryani, Kebabs, Bangladeshi",Dhanmondi,http://harriken.com/restaurants/fakruddin-biriyani-and-kebab-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2593_1_JVJUEMDu.jpg,0.0,,"House 3, Road 3, Dhanmondi, Dhaka 1205"
Sky Chef Restaurant ,"Biryani, Burgers, Chinese",Dhanmondi,http://harriken.com/restaurants/sky-chef-restaurant-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2039_1_PjUtdCbl.jpg,4.6,,"House 54, Road 5/A, Satmasjid Road, Dhanmondi, Dhaka 1209"
Korai Gost ,"Chinese, Indian, Bangladeshi",Dhanmondi,http://harriken.com/restaurants/korai-gost-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2038_1_0ZloYmUn.jpg,0.0,,"House 55/A, Road 4/A, Satmasjid Road, Dhaka 1209"
Food Square ,"Burgers, Fries",Dhanmondi,http://harriken.com/restaurants/food-square-shimanto-square-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/2017112604115525828BO1O.jpg,5.0,,"754 (3rd Floor), Satmasjid road, Dhanmondi, Dhaka 1205"
Shake n Melt ,Fresh Juices,Dhanmondi,http://harriken.com/restaurants/shake-n-melt-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/02/2018022203022225828UR1C.jpg,0.0,8801794559999,"House 36, Road 2, Dhanmondi, Dhaka 1209"
Bikrampur Mistanna Bhandar ,Mishti,Dhanmondi,http://harriken.com/restaurants/bikrampur-mistanna-bhandar-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/465_1_22K1S0GS.jpg,0.0,8801620914127,"Dhanmondi Tower (Ground Floor), House 4/A, Road 27 (Old), Dhanmondi, Dhaka 1209"
Red Flame Restaurant ,"Thai, Continental",Dhanmondi,http://harriken.com/restaurants/red-flame-restaurant-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.6,,"Rupayan Z R Plaza (Level 9), House 46, Road 19 (Old 9/A), Satmasjid Road, Dhaka 1209"
Cream & Fudge Factory ,"Desserts, Ice Cream",Dhanmondi,http://harriken.com/restaurants/cream-fudge-factory-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2577_1_a9sOapOd.jpg,4.3,,"House 91, Road 12/A, Satmasjid Road, Dhaka 1209"
Maisha Hotel and Restaurant ,"Daal Bhaat, Bangladeshi",Dhanmondi,http://harriken.com/restaurants/maisha-hotel-and-restaurant-kalabagan-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"166/A Kalabagan, Dhaka 1205"
Tushar Hotel & Restaurant ,"Daal Bhaat, Bangladeshi",Dhanmondi,http://harriken.com/restaurants/tushar-hotel-restaurant-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"25/1 Shanker, West Dhanmondi, Dhaka 1207"
Double Decker Cafe ,"Burgers, Pizzas, Desserts",Dhanmondi,http://harriken.com/restaurants/double-decker-cafe-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/02/2018020701023722802TOUF.jpg,4.3,,"Rangs KB Square (7th Floor), 736 Satmasjid Road, Dhaka 1209"
Star Kabab & Restaurant ,"Biryani, Kebabs, Bangladeshi, Daal Bhaat, Breakfast and Brunch",Dhanmondi,http://harriken.com/restaurants/star-kabab-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/04/20170407060457188858CAL.jpg,0.0,,"754 Satmasjid Road, Dhaka 1209"
Helvetia ,"Fried Chicken, Quick Bites",Dhanmondi,http://harriken.com/restaurants/helvetia-shimanto-square-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"Shop 117, 1st Floor, Shimanto Square, Satmasjid, Dhaka 1209"
CP Five Star ,Fried Chicken,Dhanmondi,http://harriken.com/restaurants/cp-five-star-lalmatia-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/208_1_CPInvf5P.jpg,4.5,8801714847847,"4/4, Block E, Lalmatia, Mohammadpur, Dhaka 1207"
Afterhours ,"Burgers, Pastas, Set Menus",Dhanmondi,http://harriken.com/restaurants/afterhours-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018011801010226612BY56.jpg,4.0,,"Navana GH Heights (4th Floor), House 67 (New) 767 (Old), Satmasjid Road, Dhanmondi, Dhaka 1209"
Coffee World ,"Coffee, Desserts, Iced Drinks, Sandwiches",Dhanmondi,http://harriken.com/restaurants/coffee-world-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017022607025913618YXWS.jpg,0.0,,"Gemcon Building (1st Floor), House 44, Road 27 (Old) 16 (New), Dhanmondi, Dhaka 1209"
Let's Meat Up ,"Burgers, Quick Bites",Dhanmondi,http://harriken.com/restaurants/lets-meat-up-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.1,,"Road 30 (Old), 13 (New), Dhanmondi, Dhaka 1205"
Dingii The Boat Club & Cafe ,"Coffee, Quick Bites",Dhanmondi,http://harriken.com/restaurants/dingii-the-boat-club-cafe-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,,"12A Dhanmondi, Dhaka 1205"
Kutumbari ,"Biryani, Khichuri",Dhanmondi,http://harriken.com/restaurants/kutumbari-lalmatia-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.2,,"House 2/12, Block F, Lalmatia, Dhaka 1207"
Afterhours ,"Burgers, Pastas, Set Menus",Dhanmondi,http://harriken.com/restaurants/afterhours-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018011801010226612BY56.jpg,4.0,,"Navana GH Heights (4th Floor), House 67 (New) 767 (Old), Satmasjid Road, Dhanmondi, Dhaka 1209"
Tao Town ,"Sushi, Asian Fusion",Dhanmondi,http://harriken.com/restaurants/tao-town-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/02/2018022204021125828OR0R.jpg,4.5,,"Rangs KB Square (4th Floor), 49/A Satmasjid Road, Dhanmondi, Dhaka 1209"
Xenial Thai Chinese Restaurant ,"Chinese, Thai",Dhanmondi,http://harriken.com/restaurants/xenial-thai-chinese-restaurant-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/243_1_T46sDj4b.jpg,4.3,,"House 365, Road (Old) 27, Dhanmondi, Dhaka 1209"
LHF Restaurant ,Quick Bites,Dhanmondi,http://harriken.com/restaurants/lhf-restaurant-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.3,8801916444333,"House 62, Road 27 (Old) 16 (New), Dhanmondi, Dhaka 1209"
Bhagyakul Sweets ,Mishti,Dhanmondi,http://harriken.com/restaurants/bhagyakul-sweets-lalmatia-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,4.5,8801622590962,"9 Asad Gate, Lalmatia, Dhaka 1207"
Rosh Mishti ,Mishti,Dhanmondi,http://harriken.com/restaurants/rosh-mishti-dhanmondi-27-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/420x135.jpg,0.0,880258152341,"House 18, Road 27 (Old) 16 (New), Dhanmondi, Dhaka 1209"
Cine Cafe ,"Asian, Set Menus",Dhanmondi,http://harriken.com/restaurants/cine-cafe-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/01/2018010305010825828HAAZ.jpg,4.3,,"Ahmed and Kazi Tower (Level 2), House 35, Road 2, Dhanmondi, Dhaka 1205"
Chefzy cafe & cuisine ,"Biryani, Shakes, Set Menus",Dhanmondi,http://harriken.com/restaurants/chefzy-cafe-cuisine-dhanmondi-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2017/11/201711050511082275598OM.jpg,4.6,,"House 1/A (2nd floor), Road 13 (New), Dhanmondi, Dhaka 1209"
Bunkers ,"Burgers, Pastas, Pizzas, Set Menus",Dhanmondi,http://harriken.com/restaurants/bunkers-satmasjid-road-dhaka,https://s3-ap-southeast-1.amazonaws.com/harriken/images/outlet-cover/thumb/2018/06/20180628030614228026AMK.jpg,4.8,,"Green Rowshana Tower, 755 Satmasjid Road, Dhanmondi, Dhaka 1209"
